76,168,257,77,169,264,80,93,115,530
75,170,252,77,171,258,80,94,114,523
76,170,250,77,171,266,80,94,114,527
75,170,253,77,171,269,80,94,114,522
76,172,266,77,173,271,80,96,112,534
76,168,253,77,170,264,80,96,112,530
75,173,259,77,174,269,80,97,111,531
76,170,264,77,171,272,80,97,111,530
76,170,258,77,173,269,80,97,111,530
76,172,258,77,174,265,80,97,111,530
76,174,272,77,175,273,80,98,110,538
67,175,248,72,179,249,80,102,106,295
67,158,253,71,182,254,80,107,101,290
66,177,253,67,180,255,80,107,101,293
66,149,283,68,185,285,80,108,100,295
68,183,256,73,186,258,80,110,98,292
66,161,256,76,182,258,80,110,98,292
66,179,257,67,187,263,80,111,97,298
67,173,260,75,190,261,80,114,94,282
66,162,262,72,191,265,80,116,92,287
72,193,263,76,194,264,80,117,91,288
68,193,266,70,196,267,80,119,89,285
77,167,253,78,168,260,81,90,117,545
77,166,260,78,168,261,81,90,117,541
77,165,260,78,166,262,81,91,116,540
77,166,253,78,169,256,81,92,115,540
77,166,258,78,167,259,81,93,114,546
77,164,253,78,167,258,81,93,114,540
77,168,261,78,171,267,81,94,113,542
77,168,257,78,169,261,81,96,111,545
77,170,262,78,172,265,81,96,111,547
77,175,268,78,176,272,81,98,109,554
77,173,265,78,175,275,81,100,107,551
67,163,262,73,185,263,81,115,92,289
66,170,265,76,191,268,81,118,89,289
67,176,265,71,196,268,81,118,89,286
67,180,267,69,192,268,81,119,88,289
69,195,267,78,197,268,81,119,88,288
78,164,251,79,165,252,82,87,119,560
78,163,249,79,166,256,82,87,119,552
78,161,254,79,162,255,82,89,117,551
78,168,253,79,169,265,82,92,114,560
78,162,253,79,167,254,82,92,114,550
78,168,254,79,170,259,82,93,113,560
78,170,253,79,172,268,82,93,113,555
77,171,267,79,172,269,82,93,113,555
78,171,255,79,172,261,82,94,112,563
78,172,267,79,173,271,82,94,112,561
78,166,264,79,167,269,82,94,112,554
77,173,264,79,174,273,82,95,111,557
78,173,255,79,174,269,82,95,111,563
77,175,262,79,176,268,82,97,109,562
78,175,273,79,176,278,82,97,109,560
78,175,261,79,176,264,82,97,109,562
78,175,269,79,176,274,82,98,108,571
79,167,254,80,169,261,83,90,115,575
78,170,260,80,171,264,83,91,114,575
79,169,259,80,170,263,83,91,114,579
79,170,252,80,171,262,83,91,114,570
79,166,260,80,167,266,83,93,112,572
78,174,259,80,175,269,83,95,110,581
78,169,265,80,170,266,83,95,110,575
79,173,264,80,174,273,83,95,110,581
79,174,259,80,176,262,83,96,109,571
78,174,269,80,177,273,83,97,108,577
79,176,270,80,177,273,83,97,108,588
79,176,265,80,178,271,83,98,107,583
78,176,262,80,178,276,83,98,107,581
79,176,276,80,178,278,83,99,106,584
79,178,277,80,179,278,83,99,106,587
79,173,268,80,175,273,83,99,106,583
79,176,266,80,179,276,83,100,105,580
80,169,259,81,171,262,84,90,114,594
80,170,263,81,172,266,84,91,113,593
80,170,266,81,171,268,84,92,112,593
80,173,270,81,174,272,84,93,111,590
80,171,261,81,172,264,84,93,111,599
80,170,268,81,172,271,84,95,109,592
80,174,267,81,176,271,84,95,109,600
78,175,260,81,176,273,84,95,109,591
79,170,262,81,171,263,84,95,109,591
78,174,267,81,175,271,84,96,108,592
80,178,272,81,179,280,84,98,106,603
80,180,265,81,181,278,84,100,104,600
80,176,279,81,177,283,84,103,101,600
81,168,263,82,172,265,85,90,113,603
81,171,265,82,173,271,85,92,111,601
81,172,265,82,173,270,85,92,111,608
79,172,264,82,175,266,85,93,110,602
81,173,259,82,174,272,85,93,110,603
81,171,264,82,173,265,85,93,110,613
80,175,266,82,176,271,85,94,109,613
81,173,263,82,174,265,85,95,108,614
80,177,266,82,178,268,85,96,107,611
81,171,264,82,174,267,85,96,107,611
81,176,273,82,179,276,85,97,106,616
81,178,277,82,179,279,85,97,106,619
80,177,272,82,180,277,85,98,105,612
81,176,264,82,178,276,85,98,105,612
82,169,258,83,170,260,86,88,114,625
82,170,266,83,175,267,86,92,110,622
82,168,263,83,169,264,86,92,110,622
82,174,259,83,175,265,86,92,110,621
82,171,260,83,173,267,86,92,110,621
81,175,267,83,176,273,86,93,109,623
82,173,272,83,175,273,86,93,109,623
82,174,263,83,176,267,86,94,108,631
82,177,270,83,178,271,86,95,107,636
80,177,270,83,178,271,86,95,107,626
81,171,265,83,172,271,86,95,107,622
82,177,274,83,178,279,86,97,105,633
82,178,270,83,181,275,86,98,104,633
82,178,277,83,179,279,86,98,104,636
82,181,270,83,182,280,86,99,103,638
82,181,282,83,182,283,86,99,103,636
82,182,271,83,184,284,86,101,101,631
82,183,278,83,184,281,86,101,101,631
83,175,265,84,177,274,87,93,108,642
83,176,267,84,177,273,87,93,108,649
83,173,273,84,177,274,87,94,107,640
83,175,267,84,178,270,87,96,105,646
83,175,272,84,176,278,87,96,105,645
83,176,271,84,179,274,87,97,104,648
82,180,268,84,181,270,87,97,104,640
83,180,272,84,181,279,87,98,103,656
82,180,275,84,182,279,87,98,103,649
83,177,278,84,181,279,87,99,102,647
83,180,273,84,181,284,87,99,102,652
83,181,270,84,182,278,87,99,102,654
83,178,284,84,179,285,87,103,98,651
84,172,265,85,174,268,88,91,109,656
84,173,267,85,175,273,88,92,108,653
84,174,271,85,177,274,88,93,107,658
84,172,271,85,174,274,88,94,106,654
84,177,271,85,178,274,88,94,106,667
83,177,273,85,179,276,88,94,106,659
84,176,271,85,177,275,88,95,105,665
84,178,269,85,180,278,88,95,105,665
84,178,275,85,180,276,88,96,104,668
84,180,271,85,182,273,88,97,103,666
84,181,280,85,182,281,88,97,103,671
82,181,270,85,182,278,88,97,103,663
84,179,278,85,181,279,88,97,103,668
84,180,274,85,181,283,88,97,103,664
84,178,273,85,181,277,88,98,102,666
84,181,279,85,182,283,88,98,102,670
84,182,278,85,183,280,88,98,102,674
84,183,281,85,184,285,88,99,101,670
84,182,283,85,183,285,88,100,100,670
84,178,268,86,179,274,89,93,106,679
85,176,268,86,179,276,89,94,105,671
85,176,275,86,181,277,89,95,104,675
85,175,273,86,176,277,89,95,104,675
85,181,280,86,182,282,89,98,101,687
85,184,282,86,186,285,89,100,99,684
85,182,277,86,183,282,89,100,99,690
85,183,284,86,184,285,89,100,99,688
85,179,282,86,183,284,89,101,98,680
85,186,277,86,187,285,89,101,98,683
85,180,282,86,181,285,89,102,97,686
85,178,282,86,181,284,89,104,95,682
86,176,272,87,177,275,90,91,107,681
86,177,270,87,178,276,90,93,105,693
86,176,276,87,177,277,90,94,104,691
84,180,271,87,181,278,90,94,104,691
85,181,272,87,182,284,90,95,103,681
86,178,271,87,182,275,90,95,103,690
84,183,276,87,185,280,90,98,100,694
86,184,273,87,185,285,90,98,100,694
86,177,275,87,178,276,90,99,99,690
86,178,276,87,179,284,90,99,99,695
86,181,283,87,182,285,90,99,99,701
86,181,278,87,183,281,90,100,98,703
86,181,278,87,182,281,90,100,98,705
86,179,281,87,181,285,90,103,95,700
86,181,277,88,182,282,91,94,103,701
87,181,281,88,182,282,91,95,102,713
87,182,282,88,183,284,91,95,102,707
87,179,280,88,180,281,91,95,102,711
87,182,276,88,184,277,91,96,101,719
85,182,274,88,184,280,91,96,101,704
85,179,281,88,181,282,91,96,101,701
85,179,277,88,182,278,91,96,101,704
87,181,282,88,184,283,91,96,101,714
85,182,277,88,183,280,91,96,101,711
87,181,280,88,182,281,91,97,100,719
87,184,281,88,185,284,91,97,100,722
87,181,276,88,184,278,91,97,100,717
85,185,278,88,186,283,91,98,99,715
87,179,284,88,180,285,91,98,99,710
87,183,284,88,184,285,91,98,99,720
88,180,272,89,181,274,92,92,104,720
87,183,277,88,184,280,92,95,101,723
87,183,277,88,185,280,92,96,100,722
88,183,275,89,185,283,92,96,100,723
88,182,276,89,183,284,92,96,100,726
87,182,280,89,185,281,92,96,100,729
88,184,284,89,185,285,92,96,100,733
88,184,279,89,185,280,92,96,100,740
86,181,277,89,182,280,92,96,100,720
87,183,281,89,185,282,92,97,99,732
87,185,281,89,186,285,92,97,99,734
88,181,284,89,184,285,92,98,98,730
88,185,280,89,186,282,92,99,97,739
87,187,283,89,188,285,92,99,97,734
88,183,280,89,184,284,92,100,96,733
88,182,283,89,184,285,92,100,96,735
88,185,284,89,186,285,92,102,94,737
89,183,277,90,184,283,93,94,101,741
89,184,284,90,185,285,93,95,100,744
88,183,282,90,184,283,93,95,100,744
89,184,280,90,185,284,93,95,100,748
89,184,281,90,186,282,93,96,99,754
88,183,279,90,186,282,93,96,99,744
89,184,282,90,187,283,93,97,98,752
89,183,284,90,185,285,93,97,98,749
89,184,282,90,186,284,93,98,97,754
89,188,282,90,189,283,93,99,96,750
89,183,284,90,184,285,93,99,96,751
88,184,282,90,186,284,93,100,95,742
89,186,284,90,190,285,93,101,94,743
90,184,277,91,185,279,94,94,100,750
90,185,280,91,186,283,94,95,99,768
89,186,284,90,187,285,94,96,98,756
89,184,281,91,186,285,94,97,97,750
90,182,283,91,186,284,94,97,97,753
90,186,281,91,188,283,94,97,97,766
90,187,283,91,188,284,94,98,96,774
90,188,284,91,189,285,94,100,94,762
91,187,280,92,188,284,95,96,97,768
91,186,281,92,187,285,95,97,96,762
90,187,283,91,188,284,95,97,96,772
91,187,284,92,189,285,95,99,94,769
91,186,281,92,187,284,96,94,98,768
91,187,284,92,188,285,96,95,97,783
92,185,281,93,188,282,96,95,97,760
92,188,284,93,190,285,96,97,95,786
90,189,284,91,190,285,97,96,95,772
93,189,283,95,190,285,98,95,95,777
