72,150,253,75,162,267,81,90,117,418
69,156,274,72,162,285,81,90,117,348
66,158,278,75,162,282,81,90,117,361
74,156,253,78,168,270,81,90,117,457
69,152,246,78,159,261,81,90,117,417
68,156,269,72,165,279,81,90,117,347
67,159,239,75,162,276,81,90,117,348
67,154,271,78,159,279,81,90,117,389
73,158,250,78,165,270,81,90,117,459
71,158,242,75,168,276,81,90,117,374
72,159,261,78,165,282,81,90,117,414
66,155,255,69,165,273,81,90,117,330
66,162,258,72,168,264,81,90,117,402
71,161,249,75,168,255,81,90,117,469
67,150,243,72,168,279,81,90,117,322
74,159,237,78,165,267,81,90,117,408
71,155,261,78,168,279,81,90,117,406
68,162,274,72,165,279,81,90,117,364
67,156,277,78,162,285,81,90,117,379
69,158,260,72,165,279,81,90,117,357
68,158,270,78,165,285,81,90,117,384
69,153,257,78,165,282,81,90,117,378
69,150,278,78,165,282,81,90,117,378
72,151,278,78,168,282,81,90,117,389
67,164,271,75,168,276,81,90,117,395
71,159,240,78,162,273,81,90,117,388
74,154,256,78,162,285,81,90,117,401
70,162,281,78,168,285,81,90,117,398
72,152,239,75,165,276,81,90,117,341
68,152,281,78,159,285,81,90,117,375
74,149,256,78,153,270,81,90,117,399
74,160,262,78,168,285,81,90,117,412
72,162,254,75,168,261,81,90,117,474
71,159,243,75,165,264,81,90,117,432
70,155,265,78,168,276,81,90,117,413
73,154,249,78,159,282,81,90,117,391
68,155,271,78,165,276,81,90,117,406
72,161,275,75,168,282,81,90,117,390
68,162,236,75,168,267,81,90,117,369
66,151,250,72,162,282,81,90,117,329
73,161,272,78,165,285,81,90,117,413
73,155,253,78,165,276,81,90,117,426
74,162,238,78,165,252,81,90,117,456
73,158,273,78,162,276,81,90,117,443
66,152,279,72,162,282,81,90,117,331
72,162,275,78,168,282,81,90,117,420
67,164,275,75,168,282,81,90,117,374
65,155,251,72,168,264,81,90,117,376
72,161,246,75,165,273,81,90,117,426
71,164,280,75,168,285,81,90,117,385
65,159,253,75,162,264,81,90,117,424
69,154,281,72,168,285,81,90,117,338
65,156,271,72,159,276,81,90,117,343
65,164,262,72,168,285,81,90,117,342
68,162,248,78,165,276,81,90,117,414
74,149,271,78,159,282,81,90,117,399
65,161,279,69,168,282,81,90,117,321
73,150,246,78,159,261,81,90,117,429
69,152,249,75,156,261,81,90,117,426
66,160,243,78,168,255,81,90,117,424
67,156,269,72,159,285,81,90,117,340
67,154,257,75,165,267,81,90,117,404
72,154,242,78,165,276,81,90,117,366
66,157,237,69,165,270,81,90,117,330
72,163,263,75,168,276,81,90,117,417
73,160,254,78,168,270,81,90,117,467
73,163,249,78,168,258,81,90,117,514
74,160,249,78,168,270,81,90,117,469
74,162,258,78,165,273,81,90,117,469
70,157,257,78,165,270,81,90,117,444
73,160,279,78,168,282,81,90,117,419
72,151,258,75,168,267,81,90,117,417
67,158,252,78,168,261,81,90,117,458
74,164,276,78,168,285,81,90,117,424
70,162,255,75,168,261,81,90,117,464
72,157,247,78,165,264,81,90,117,456
73,157,237,78,168,249,81,90,117,414
69,162,265,78,168,276,81,90,117,429
69,164,257,78,168,279,81,90,117,423
68,157,243,72,162,261,81,90,117,415
67,163,241,72,168,252,81,90,117,412
70,163,254,75,168,273,81,90,117,419
74,162,253,78,168,261,81,90,117,514
65,149,236,75,156,279,81,90,117,288
65,149,281,69,168,285,81,90,117,294
74,156,252,78,165,255,81,90,117,501
74,162,254,78,168,264,81,90,117,502
73,158,256,78,162,261,81,90,117,503
74,161,256,78,168,261,81,90,117,511
72,164,249,78,168,255,81,90,117,512
74,156,258,78,159,261,81,93,114,504
73,161,252,78,171,258,81,93,114,500
73,166,259,78,171,267,81,93,114,515
71,167,254,78,171,258,81,93,114,509
74,161,255,78,165,261,81,93,114,517
74,159,257,78,171,261,81,93,114,502
73,163,257,78,168,264,81,93,114,512
74,167,261,78,171,270,81,93,114,511
73,166,251,78,171,261,81,93,114,512
73,163,251,78,168,261,81,93,114,508
71,167,252,78,171,258,81,93,114,509
73,165,260,78,168,270,81,93,114,503
66,150,239,75,159,285,81,93,114,299
74,161,255,78,171,261,81,93,114,508
73,163,260,78,168,264,81,93,114,512
74,167,258,78,171,264,81,93,114,526
74,166,261,78,171,267,81,93,114,520
74,162,257,78,165,267,81,93,114,514
74,166,253,78,171,270,81,93,114,508
73,160,259,78,165,267,81,93,114,503
70,165,258,78,168,264,81,93,114,503
73,162,252,78,171,255,81,93,114,504
73,159,252,78,165,255,81,93,114,504
74,162,261,78,165,270,81,93,114,502
73,166,268,78,171,276,81,96,111,500
73,166,261,78,171,267,81,96,111,518
72,168,268,78,171,273,81,96,111,513
74,159,259,78,171,267,81,96,111,502
73,160,257,78,165,264,81,96,111,507
74,170,272,78,174,279,81,96,111,502
73,162,259,78,174,267,81,96,111,500
74,162,261,78,171,267,81,96,111,511
70,166,258,78,171,261,81,96,111,502
71,167,263,78,171,267,81,96,111,511
71,169,257,78,174,267,81,96,111,511
74,164,255,78,168,267,81,96,111,520
74,162,269,78,171,273,81,96,111,505
74,163,260,78,171,273,81,96,111,508
74,163,263,78,171,267,81,96,111,514
74,164,255,78,174,270,81,96,111,511
73,167,258,78,171,267,81,96,111,521
72,168,262,78,174,267,81,96,111,513
74,170,272,78,174,279,81,96,111,502
74,162,259,78,174,264,81,96,111,505
72,165,258,78,171,261,81,96,111,510
74,164,267,78,168,273,81,96,111,514
74,160,261,78,168,264,81,96,111,511
73,169,266,78,174,273,81,96,111,518
73,170,254,78,174,261,81,96,111,513
74,159,255,78,162,273,81,96,111,501
72,164,265,78,174,270,81,96,111,501
72,162,260,78,165,264,81,96,111,510
74,168,257,78,171,261,81,96,111,526
74,168,266,78,174,270,81,96,111,523
71,166,263,78,171,270,81,96,111,505
74,166,257,78,174,261,81,96,111,516
74,168,252,78,171,270,81,96,111,508
74,165,258,78,174,267,81,96,111,514
73,167,261,78,174,276,81,96,111,500
69,169,263,78,174,267,81,96,111,501
69,168,257,78,171,270,81,96,111,501
73,170,267,78,174,273,81,96,111,521
73,167,269,78,174,276,81,96,111,500
72,168,261,78,171,273,81,96,111,513
65,150,252,75,183,267,81,105,102,291
65,149,267,69,183,276,81,105,102,298
66,179,255,78,186,258,81,108,99,294
68,179,254,75,183,258,81,108,99,298
65,150,259,69,186,282,81,108,99,297
68,177,254,78,186,258,81,108,99,295
67,149,257,72,186,270,81,111,96,288
65,150,278,69,189,282,81,111,96,294
71,174,257,78,189,261,81,111,96,298
66,150,265,69,189,276,81,114,93,297
65,188,261,78,192,264,81,114,93,286
66,176,260,69,186,264,81,114,93,291
68,178,261,75,186,264,81,114,93,298
66,151,261,69,183,276,81,114,93,296
66,186,261,69,189,264,81,114,93,291
66,149,264,78,192,267,81,114,93,291
68,152,261,75,192,267,81,114,93,297
65,188,261,75,192,264,81,114,93,286
69,188,260,72,192,264,81,114,93,291
72,154,263,75,192,267,81,117,90,297
68,178,263,75,189,267,81,117,90,292
66,149,268,72,195,273,81,117,90,291
65,181,263,72,186,267,81,117,90,289
65,156,263,78,192,285,81,117,90,297
68,190,263,72,195,267,81,117,90,286
71,183,264,78,192,267,81,117,90,298
73,190,263,78,195,267,81,117,90,296
66,149,270,69,195,273,81,117,90,289
65,152,272,69,195,282,81,117,90,292
66,149,263,78,189,273,81,117,90,282
69,149,263,75,186,279,81,117,90,294
65,152,267,75,192,285,81,117,90,297
65,151,264,75,195,267,81,117,90,280
66,152,237,75,168,285,84,87,117,285
65,154,275,69,168,285,84,87,117,298
66,152,252,78,183,270,84,102,102,299
67,153,254,72,186,267,84,105,99,297
65,152,255,72,186,258,84,105,99,291
66,153,257,78,189,285,84,108,96,291
67,152,261,81,189,285,84,111,93,294
67,185,260,72,189,264,84,111,93,296
67,152,265,81,192,285,84,114,90,294
66,169,263,81,195,267,84,114,90,288
65,154,275,69,195,279,84,114,90,299
65,158,264,78,192,267,84,114,90,292
65,152,264,69,183,273,84,114,90,295
65,157,265,69,195,282,84,114,90,297
67,175,263,75,186,267,84,114,90,299
65,174,266,81,195,270,84,117,87,286
72,178,266,81,198,270,84,117,87,297
66,168,266,72,192,270,84,117,87,291
68,170,267,81,192,270,84,117,87,298
67,188,266,72,198,270,84,117,87,287
71,162,266,81,195,270,84,117,87,298
66,191,266,81,195,270,84,117,87,288
70,182,267,78,198,270,84,117,87,296
70,177,266,75,192,270,84,117,87,299
70,152,267,78,195,282,84,117,87,297
65,154,268,81,189,285,84,117,87,297
69,179,266,81,198,270,84,117,87,291
65,154,269,78,198,276,84,117,87,291
71,192,267,75,198,270,84,117,87,298
65,159,275,69,162,285,87,84,117,297
65,156,250,69,168,279,87,84,117,297
65,158,236,75,162,273,87,84,117,297
65,155,244,69,162,279,87,84,117,295
65,157,237,69,168,273,87,84,117,296
80,169,263,84,177,270,87,93,108,600
80,171,262,84,177,273,87,93,108,603
79,173,269,84,177,276,87,93,108,608
80,173,267,84,177,279,87,93,108,601
80,171,269,84,177,273,87,93,108,619
79,171,261,84,174,264,87,93,108,600
80,171,272,84,174,276,87,93,108,610
80,173,269,84,177,273,87,93,108,625
79,173,269,84,177,276,87,93,108,608
80,173,262,84,177,267,87,93,108,614
78,170,265,84,174,273,87,93,108,603
79,172,266,84,177,276,87,93,108,603
80,173,260,84,177,267,87,93,108,602
80,170,263,84,177,273,87,93,108,603
80,172,266,84,177,270,87,93,108,624
79,171,270,84,177,276,87,93,108,602
80,172,264,84,177,276,87,93,108,607
80,171,260,84,174,267,87,93,108,600
76,176,271,84,180,279,87,96,105,608
77,171,270,84,174,276,87,96,105,603
80,174,273,84,180,279,87,96,105,622
80,166,275,84,171,279,87,96,105,603
78,175,276,84,180,282,87,96,105,603
80,174,280,84,177,285,87,96,105,601
75,176,268,84,180,279,87,96,105,600
79,170,266,84,174,276,87,96,105,600
80,171,267,84,180,276,87,96,105,612
79,169,273,84,177,279,87,96,105,604
79,176,269,84,180,282,87,96,105,611
80,169,271,84,177,279,87,96,105,608
79,174,274,84,177,282,87,96,105,608
80,176,280,84,180,285,87,96,105,604
78,171,267,84,177,279,87,96,105,600
79,176,279,84,180,282,87,96,105,611
80,169,277,84,174,282,87,96,105,601
80,174,279,84,177,285,87,96,105,601
80,171,272,84,177,276,87,96,105,619
80,173,271,84,180,282,87,96,105,607
80,174,279,84,177,285,87,96,105,601
80,174,276,84,180,282,87,96,105,610
80,175,274,84,180,279,87,96,105,625
80,176,273,84,180,279,87,96,105,628
78,170,271,84,174,276,87,96,105,606
79,176,278,84,180,282,87,96,105,611
78,172,270,84,180,276,87,96,105,607
78,170,268,84,174,279,87,96,105,600
79,167,272,84,171,276,87,96,105,601
79,174,269,84,180,273,87,96,105,620
80,174,266,84,180,270,87,96,105,618
80,173,274,84,177,279,87,96,105,622
80,168,268,84,174,273,87,96,105,606
79,169,280,84,177,285,87,99,102,602
80,173,280,84,177,285,87,99,102,619
78,174,274,84,180,279,87,99,102,615
78,178,272,84,183,282,87,99,102,618
80,173,269,84,180,285,87,99,102,608
79,179,277,84,183,282,87,99,102,626
76,178,278,84,183,285,87,99,102,605
79,173,271,84,177,279,87,99,102,618
80,177,280,84,183,285,87,99,102,622
79,176,273,84,183,285,87,99,102,614
80,179,279,84,183,282,87,99,102,631
75,179,280,84,183,285,87,99,102,603
78,176,271,84,183,285,87,99,102,609
79,169,271,84,177,276,87,99,102,603
77,173,275,84,177,279,87,99,102,610
78,177,277,84,183,282,87,99,102,615
77,175,281,84,183,285,87,99,102,601
75,179,275,84,183,282,87,99,102,606
80,176,270,84,183,273,87,99,102,620
84,180,281,90,183,285,93,96,99,705
85,182,278,90,186,282,93,96,99,714
86,182,280,90,186,285,93,96,99,726
86,178,280,90,183,285,93,96,99,702
86,178,280,90,183,285,93,96,99,702
86,181,281,90,186,285,93,96,99,723
86,182,279,90,186,282,93,99,96,708
83,185,280,90,189,285,93,99,96,701
85,185,280,90,189,285,93,99,96,713
84,185,281,90,189,285,93,99,96,713
86,184,281,90,189,285,93,99,96,721
83,185,281,90,189,285,93,99,96,707
89,181,276,93,186,282,96,93,99,702
88,181,280,93,186,285,96,93,99,709
86,182,279,93,186,282,96,93,99,708
85,182,281,93,186,285,96,93,99,701
89,182,281,93,189,285,96,96,96,720
85,185,280,90,189,285,96,96,96,708
89,181,281,93,186,285,96,96,96,714
83,185,281,93,189,285,96,96,96,702
88,184,279,93,189,282,96,96,96,714
87,181,281,93,189,285,96,96,96,702
87,185,280,93,189,285,96,96,96,720
89,183,278,93,189,285,96,96,96,708
86,185,281,90,189,285,96,96,96,720
87,182,280,93,189,285,96,96,96,702
89,181,280,93,189,285,96,96,96,708
88,182,279,93,189,285,96,96,96,702
89,186,280,93,192,285,96,99,93,717
86,187,280,90,192,285,96,99,93,702
89,185,280,93,192,285,96,99,93,711
87,188,281,90,192,285,96,99,93,717
89,184,280,93,189,285,96,99,93,708
87,185,280,90,189,285,96,99,93,702
86,186,281,90,192,285,96,99,93,705
89,186,279,93,189,285,96,99,93,714
87,185,280,90,189,285,96,99,93,702
89,187,278,93,192,285,96,99,93,708
87,185,281,93,189,285,99,93,96,708
92,185,278,96,189,285,99,93,96,711
91,185,278,96,189,285,99,93,96,708
89,185,279,93,189,282,99,93,96,708
89,182,281,93,189,285,99,93,96,702
89,187,281,96,192,285,99,96,93,705
91,187,281,96,192,285,99,96,93,715
88,186,281,93,192,285,99,96,93,702
90,188,280,96,192,285,99,96,93,711
90,186,281,96,189,285,99,96,93,705
87,188,281,93,192,285,99,96,93,708
90,186,281,96,192,285,99,96,93,705
